INDEX,YEAR,MN,DT,MAX,MIN,RF
42137,1977,2,5,21.0,8.0,0.0
42137,1977,2,6,20.0,6.0,0.0
42137,1977,2,7,20.0,5.0,0.0
42137,1977,2,8,20.0,6.0,0.0
42137,1977,2,9,21.5,7.0,0.0
42137,1977,2,10,22.0,8.0,0.0
42137,1977,2,11,23.0,8.0,0.0
42137,1977,2,12,24.4,8.0,0.0
42137,1977,2,13,24.0,10.0,0.0
42137,1977,2,14,25.0,10.0,0.0
42137,1977,2,15,25.5,10.0,0.0
42137,1977,2,16,25.0,10.0,0.0
42137,1977,2,17,25.5,8.0,0.0
42137,1977,2,18,25.5,10.0,0.0
42137,1977,2,19,25.5,12.0,0.0
42137,1977,2,20,28.4,10.8,
42137,1977,2,21,27.0,11.0,0.0
42137,1977,2,22,27.0,10.0,0.0
42137,1977,2,23,25.0,7.0,0.0
42137,1977,2,24,26.5,10.0,8.0
42137,1977,2,25,21.0,9.0,0.0
42137,1977,2,26,23.0,11.0,0.0
42137,1977,2,27,26.5,11.0,0.0
42137,1977,2,28,26.0,11.0,0.0
42137,1977,3,1,25.0,10.0,0.0
42137,1977,3,2,25.0,8.0,0.0
42137,1977,3,3,25.0,10.0,0.0
42137,1977,3,4,25.5,10.0,0.0
42137,1977,3,5,26.5,10.0,0.0
42137,1977,3,6,26.5,11.0,0.0
42137,1977,3,7,28.0,11.0,0.0
42137,1977,3,8,28.5,16.0,0.0
42137,1977,3,9,30.5,15.0,0.0
42137,1977,3,10,31.5,15.0,0.0
42137,1977,3,11,32.0,16.0,0.0
42137,1977,3,12,32.0,16.0,0.0
42137,1977,3,13,31.5,11.0,0.0
42137,1977,3,14,32.0,17.0,0.0
42137,1977,3,15,33.0,15.0,0.0
42137,1977,3,16,34.5,15.2,0.0
42137,1977,3,17,34.0,15.0,0.0
42137,1977,3,18,31.0,13.0,0.0
42137,1977,3,19,31.0,14.0,0.0
42137,1977,3,20,32.0,14.0,0.0
42137,1977,3,21,,,
42137,1977,3,22,32.0,14.0,0.0
42137,1977,3,23,34.0,15.0,0.0
42137,1977,3,24,35.0,16.0,0.0
42137,1977,3,25,35.5,16.0,0.0
42137,1977,3,26,37.5,17.5,0.0
42137,1977,3,27,,,
42137,1977,3,28,32.0,16.0,
42137,1977,3,29,33.0,18.0,0.0
42137,1977,3,30,35.0,20.0,0.0
42137,1977,3,31,35.5,20.0,0.0
42137,1977,4,1,35.0,18.0,0.0
42137,1977,4,2,33.5,19.0,0.0
42137,1977,4,3,35.5,19.5,0.0
42137,1977,4,4,35.0,20.0,0.0
42137,1977,4,5,37.5,21.0,0.0
42137,1977,4,6,33.0,19.0,0.0
42137,1977,4,7,28.5,16.0,1.0
42137,1977,4,8,30.5,17.0,0.0
42137,1977,4,9,32.0,18.2,0.0
42137,1977,4,10,32.0,20.0,0.0
42137,1977,4,11,34.0,21.0,0.0
42137,1977,4,12,34.0,21.0,0.0
42137,1977,4,13,36.0,19.0,0.0
42137,1977,4,14,36.5,18.0,0.0
42137,1977,4,15,36.0,17.0,0.0
42137,1977,4,16,29.0,18.0,0.0
42137,1977,4,17,36.5,19.0,0.0
42137,1977,4,18,34.0,20.0,0.0
42137,1977,4,19,28.0,19.0,0.0
42137,1977,4,20,31.5,18.0,0.0
42137,1977,4,21,33.0,18.0,2.0
42137,1977,4,22,33.0,20.0,0.0
42137,1977,4,23,36.0,20.0,0.0
42137,1977,4,24,37.0,20.0,0.0
42137,1977,4,25,37.0,21.0,0.0
42137,1977,4,26,39.0,22.0,0.0
42137,1977,4,27,39.5,23.0,0.0
42137,1977,4,28,40.5,25.0,0.0
42137,1977,4,29,38.0,20.0,2.0
42137,1977,4,30,34.5,17.0,2.0
42137,1977,5,1,32.0,19.0,0.0
42137,1977,5,2,32.0,18.0,0.0
42137,1977,5,3,33.5,18.0,4.0
42137,1977,5,4,29.0,17.0,14.0
42137,1977,5,5,30.0,19.0,0.0
42137,1977,5,6,32.0,22.0,0.0
42137,1977,5,7,34.0,20.0,0.0
42137,1977,5,8,34.0,20.0,0.0
42137,1977,5,9,35.0,22.0,0.0
42137,1977,5,10,34.0,18.0,16.0
42137,1977,5,11,33.0,21.0,0.0
42137,1977,5,12,34.0,20.0,0.0
42137,1977,5,13,36.0,21.0,0.0
42137,1977,5,14,38.0,20.2,0.0
42137,1977,5,15,39.5,24.0,0.0
42137,1977,5,16,37.6,18.0,0.0
42137,1977,5,17,34.5,20.0,0.0
42137,1977,5,18,36.5,25.0,0.0
42137,1977,5,19,39.5,25.0,0.0
42137,1977,5,20,42.5,25.0,0.0
42137,1977,5,21,42.6,24.2,0.0
42137,1977,5,22,41.5,27.0,0.0
42137,1977,5,23,41.2,25.2,0.0
42137,1977,5,24,40.5,25.6,0.0
42137,1977,5,25,39.6,25.2,0.0
42137,1977,5,26,39.5,25.0,0.0
42137,1977,5,27,39.6,24.5,0.0
42137,1977,5,28,40.0,25.0,0.0
42137,1977,5,29,39.0,29.0,0.0
42137,1977,5,30,39.0,27.0,0.0
42137,1977,5,31,39.5,27.0,0.0
42137,1977,6,1,41.0,27.5,0.0
42137,1977,6,2,42.0,27.0,0.0
42137,1977,6,3,42.5,27.5,0.0
42137,1977,6,4,43.5,26.0,0.0
42137,1977,6,5,43.0,25.4,0.0
42137,1977,6,6,43.5,25.5,0.0
42137,1977,6,7,35.0,25.5,0.0
42137,1977,6,8,40.0,22.0,4.0
42137,1977,6,9,32.0,22.0,0.0
42137,1977,6,10,33.0,23.0,0.0
42137,1977,6,11,38.5,24.5,0.0
42137,1977,6,12,38.5,24.0,0.0
42137,1977,6,13,40.0,22.0,0.0
42137,1977,6,14,36.0,24.0,0.0
42137,1977,6,15,35.0,24.0,0.0
42137,1977,6,16,36.0,22.0,0.0
42137,1977,6,17,38.0,24.0,0.0
42137,1977,6,18,40.0,25.0,0.0
42137,1977,6,19,33.0,25.0,0.0
42137,1977,6,20,38.5,26.0,0.0
42137,1977,6,21,40.0,26.0,0.0
42137,1977,6,22,41.0,28.0,0.0
42137,1977,6,23,42.5,25.5,0.0
42137,1977,6,24,35.0,25.0,0.0
42137,1977,6,25,39.0,25.0,0.0
42137,1977,6,26,,24.5,0.0
42137,1977,6,27,34.5,25.0,0.0
42137,1977,6,28,35.0,28.0,0.0
42137,1977,6,29,36.0,27.0,0.0
42137,1977,6,30,36.0,28.0,0.0
42137,1977,7,1,32.0,24.0,13.0
42137,1977,7,2,32.0,25.5,0.0
42137,1977,7,3,,,
42137,1977,7,4,,,
42137,1977,7,5,36.5,26.0,0.0
42137,1977,7,6,34.0,26.0,19.0
42137,1977,7,7,33.0,26.0,0.0
42137,1977,7,8,33.0,26.0,
42137,1977,7,9,32.0,25.0,
42137,1977,7,10,29.0,24.0,0.0
42137,1977,7,11,32.0,25.0,1.0
42137,1977,7,12,32.0,25.0,
42137,1977,7,13,31.0,25.5,0.0
42137,1977,7,14,,26.0,15.0
42137,1977,7,15,29.5,24.0,15.0
42137,1977,7,16,27.5,23.0,42.0
42137,1977,7,17,,,
42137,1977,7,18,,25.0,0.0
42137,1977,7,19,32.0,25.0,0.0
42137,1977,7,20,32.0,25.0,0.0
42137,1977,7,21,33.0,25.5,0.0
42137,1977,7,22,,,
42137,1977,7,23,,,
42137,1977,7,24,32.0,25.0,9.5
42137,1977,7,25,29.0,25.0,15.5
42137,1977,7,26,,24.0,29.0
42137,1977,7,27,33.0,26.0,0.0
42137,1977,7,28,30.0,24.0,62.0
42137,1977,7,29,32.0,25.0,
42137,1977,7,30,29.5,25.0,0.0
42137,1977,7,31,32.0,26.0,0.0
42137,1977,8,1,32.0,27.0,0.0
42137,1977,8,2,32.0,27.0,0.0
42137,1977,8,3,32.0,26.0,0.0
42137,1977,8,4,30.0,25.0,0.0
42137,1977,8,5,31.0,25.0,
42137,1977,8,6,31.0,26.0,0.0
42137,1977,8,7,30.0,25.0,0.0
42137,1977,8,8,34.0,26.0,0.0
42137,1977,8,9,33.0,25.0,13.0
42137,1977,8,10,30.0,25.0,0.0
42137,1977,8,11,33.0,27.0,0.0
42137,1977,8,12,34.5,27.0,0.0
42137,1977,8,13,34.0,26.0,0.0
42137,1977,8,14,34.0,26.0,0.0
42137,1977,8,15,35.0,25.0,0.0
42137,1977,8,16,32.5,25.0,0.0
42137,1977,8,17,33.0,25.0,16.0
42137,1977,8,18,33.0,23.0,14.0
42137,1977,8,19,33.5,23.0,20.0
42137,1977,8,20,31.5,25.0,0.0
42137,1977,8,21,33.5,27.0,0.0
42137,1977,8,22,34.0,26.0,0.0
42137,1977,8,23,35.0,25.0,0.0
42137,1977,8,24,33.0,25.0,0.0
42137,1977,8,25,33.0,25.0,10.0
42137,1977,8,26,35.0,25.0,0.0
42137,1977,8,27,34.0,25.0,0.0
42137,1977,8,28,33.0,26.0,0.0
42137,1977,8,29,35.0,25.0,0.0
42137,1977,8,30,32.0,24.0,0.0
42137,1977,8,31,29.0,24.0,0.0
42137,1977,9,1,29.0,24.0,16.0
42137,1977,9,2,33.0,25.0,0.0
42137,1977,9,3,32.0,24.0,0.0
42137,1977,9,4,33.0,25.0,0.0
42137,1977,9,5,33.0,25.0,0.0
42137,1977,9,6,30.0,25.0,0.0
42137,1977,9,7,30.0,25.0,0.0
42137,1977,9,8,29.5,23.0,0.0
42137,1977,9,9,31.0,25.0,0.0
42137,1977,9,10,33.0,24.0,0.0
42137,1977,9,11,33.0,23.0,0.0
42137,1977,9,12,33.0,23.6,6.0
42137,1977,9,13,25.0,22.0,7.3
42137,1977,9,14,26.5,23.0,3.0
42137,1977,9,15,30.5,23.0,
42137,1977,9,16,30.0,24.0,
42137,1977,9,17,28.0,23.0,0.0
42137,1977,9,18,30.5,23.0,4.0
42137,1977,9,19,31.5,23.0,30.0
42137,1977,9,20,32.0,23.0,0.0
42137,1977,9,21,32.0,24.0,0.0
42137,1977,9,22,33.0,24.0,0.0
42137,1977,9,23,33.0,24.5,0.0
42137,1977,9,24,34.0,21.0,0.0
42137,1977,9,25,31.5,25.5,0.0
42137,1977,9,26,32.0,22.0,0.0
42137,1977,9,27,33.0,22.0,0.0
42137,1977,9,28,34.0,21.5,0.0
42137,1977,9,29,35.0,22.0,0.0
42137,1977,9,30,35.0,22.0,0.0
42137,1977,10,1,33.0,22.0,0.0
42137,1977,10,2,33.0,22.0,0.0
42137,1977,10,3,29.0,21.0,0.0
42137,1977,10,4,32.0,22.0,0.0
42137,1977,10,5,31.5,22.2,0.0
42137,1977,10,6,32.0,22.0,0.0
42137,1977,10,7,33.0,21.0,0.0
42137,1977,10,8,33.0,21.0,0.0
42137,1977,10,9,32.5,21.0,0.0
42137,1977,10,10,34.0,20.0,0.0
42137,1977,10,11,34.0,20.0,0.0
42137,1977,10,12,33.0,20.0,0.0
42137,1977,10,13,33.0,20.0,0.0
42137,1977,10,14,33.5,20.0,0.0
42137,1977,10,15,33.0,20.0,0.0
42137,1977,10,16,32.0,18.0,0.0
42137,1977,10,17,31.0,19.0,0.0
42137,1977,10,18,31.5,17.0,0.0
42137,1977,10,19,31.0,17.0,0.0
42137,1977,10,20,30.5,16.0,0.0
42137,1977,10,21,30.5,17.0,0.0
42137,1977,10,22,31.0,18.0,0.0
42137,1977,10,23,31.0,17.0,0.0
42137,1977,10,24,31.0,17.0,0.0
42137,1977,10,25,31.0,17.0,0.0
42137,1977,10,26,29.0,17.0,0.0
42137,1977,10,27,31.0,17.0,0.0
42137,1977,10,28,31.0,15.0,0.0
42137,1977,10,29,31.0,17.0,0.0
42137,1977,10,30,30.0,17.0,0.0
42137,1977,10,31,29.0,17.0,0.0
42137,1977,11,1,24.0,19.0,0.0
42137,1977,11,2,31.0,19.0,0.0
42137,1977,11,3,31.0,18.0,0.0
42137,1977,11,4,32.0,18.0,0.0
42137,1977,11,5,32.0,18.0,0.0
42137,1977,11,6,30.0,18.0,0.0
42137,1977,11,7,30.0,15.0,0.0
42137,1977,11,8,29.5,14.0,0.0
42137,1977,11,9,30.5,16.0,0.0
42137,1977,11,10,30.5,16.0,0.0
42137,1977,11,11,30.0,15.0,0.0
42137,1977,11,12,30.5,13.0,0.0
42137,1977,11,13,28.0,13.0,0.0
42137,1977,11,14,28.5,12.0,0.0
42137,1977,11,15,29.0,12.0,0.0
42137,1977,11,16,28.0,12.0,0.0
42137,1977,11,17,27.0,13.0,0.0
42137,1977,11,18,27.0,13.0,0.0
42137,1977,11,19,27.0,14.0,0.0
42137,1977,11,20,27.0,14.0,0.0
42137,1977,11,21,27.0,13.0,0.0
42137,1977,11,22,27.5,13.0,0.0
42137,1977,11,23,28.0,13.0,0.0
42137,1977,11,24,28.0,13.0,0.0
42137,1977,11,25,28.0,13.0,0.0
42137,1977,11,26,27.0,12.0,0.0
42137,1977,11,27,25.0,11.0,0.0
42137,1977,11,28,25.0,11.0,0.0
42137,1977,11,29,26.0,11.0,0.0
42137,1977,11,30,25.0,13.0,0.0
42137,1977,12,1,27.0,11.0,0.0
42137,1977,12,2,22.5,10.0,0.0
42137,1977,12,3,24.5,10.0,0.0
42137,1977,12,4,24.0,10.0,0.0
42137,1977,12,5,24.0,10.0,0.0
42137,1977,12,6,24.0,8.0,0.0
42137,1977,12,7,26.0,8.0,0.0
42137,1977,12,8,26.0,8.0,0.0
42137,1977,12,9,24.5,7.5,0.0
42137,1977,12,10,25.0,8.0,0.0
42137,1977,12,11,25.0,9.0,0.0
42137,1977,12,12,26.0,11.0,0.0
42137,1977,12,13,25.0,11.0,0.0
42137,1977,12,14,24.5,8.0,0.0
42137,1977,12,15,24.0,8.0,0.0
42137,1977,12,16,22.5,8.0,0.0
42137,1977,12,17,24.0,8.0,0.0
42137,1977,12,18,24.0,8.0,0.0
42137,1977,12,19,22.0,10.0,0.0
42137,1977,12,20,23.0,12.0,0.0
42137,1977,12,21,23.0,11.0,0.0
42137,1977,12,22,23.0,10.0,0.0
42137,1977,12,23,23.0,9.0,0.0
42137,1977,12,24,23.0,9.0,0.0
42137,1977,12,25,23.0,9.0,0.0
42137,1977,12,26,20.0,10.0,1.0
42137,1977,12,27,19.0,7.0,1.6
42137,1977,12,28,17.0,9.5,3.0
42137,1977,12,29,14.0,6.5,0.0
42137,1977,12,30,18.0,11.0,0.0
42137,1977,12,31,18.0,9.0,0.0
42137,1978,1,1,18.0,7.0,0.0
42137,1978,1,2,18.0,6.0,0.0
42137,1978,1,3,17.0,5.0,0.0
42137,1978,1,4,18.0,3.0,0.0
42137,1978,1,5,19.5,4.0,0.0
42137,1978,1,6,19.0,6.0,0.0
42137,1978,1,7,20.0,5.0,0.0
42137,1978,1,8,20.5,5.0,0.0
42137,1978,1,9,20.5,5.5,0.0
42137,1978,1,10,20.0,6.0,0.0
42137,1978,1,11,20.0,6.0,0.0
42137,1978,1,12,20.0,6.0,0.0
42137,1978,1,13,20.0,8.0,0.0
42137,1978,1,14,18.0,10.0,0.0
42137,1978,1,15,,,
42137,1978,1,16,23.0,7.5,0.0
42137,1978,1,17,24.5,8.0,0.0
42137,1978,1,18,19.5,5.0,0.0
42137,1978,1,19,17.0,5.0,0.0
42137,1978,1,20,19.0,3.0,0.0
42137,1978,1,21,20.5,7.0,0.0
42137,1978,1,22,19.0,7.0,0.0
42137,1978,1,23,17.0,7.5,0.0
42137,1978,1,24,21.0,7.0,0.0
42137,1978,1,25,22.5,6.0,0.0
42137,1978,1,26,22.0,9.0,0.0
42137,1978,1,27,21.5,8.0,0.0
42137,1978,1,28,22.0,8.0,0.0
42137,1978,1,29,16.5,10.0,0.0
42137,1978,1,30,21.5,7.0,0.0
42137,1978,1,31,21.0,7.0,0.0
42137,1978,2,1,19.0,7.0,0.0
42137,1978,2,2,19.5,6.0,0.0
42137,1978,2,3,19.0,7.0,0.0
42137,1978,2,4,14.0,8.0,0.0
42137,1978,2,5,19.5,8.0,0.0
42137,1978,2,6,21.5,6.5,0.0
42137,1978,2,7,22.0,10.0,0.0
42137,1978,2,8,22.0,5.0,0.0
42137,1978,2,9,18.0,3.0,0.0
42137,1978,2,10,19.5,3.0,0.0
42137,1978,2,11,19.0,6.0,0.0
42137,1978,2,12,22.5,12.0,0.0
42137,1978,2,13,22.0,7.0,5.0
42137,1978,2,14,22.0,7.5,0.0
42137,1978,2,15,21.5,11.0,0.0
42137,1978,2,16,22.0,10.0,0.0
42137,1978,2,17,23.5,11.0,21.0
42137,1978,2,18,16.0,6.0,0.0
42137,1978,2,19,16.0,7.0,0.0
42137,1978,2,20,18.0,8.0,0.0
42137,1978,2,21,20.0,9.0,0.0
42137,1978,2,22,21.0,9.0,0.0
42137,1978,2,23,22.0,9.0,0.0
42137,1978,2,24,25.0,10.0,0.0
42137,1978,2,25,25.0,10.0,0.0
42137,1978,2,26,26.0,11.0,0.0
42137,1978,2,27,26.0,13.0,0.0
42137,1978,2,28,22.0,13.0,0.0
42137,1978,3,1,25.0,14.0,7.0
42137,1978,3,2,,,
42137,1978,3,3,24.0,11.0,0.0
42137,1978,3,4,24.0,11.0,0.0
42137,1978,3,5,20.0,10.0,0.0
42137,1978,3,6,24.0,13.0,0.0
42137,1978,3,7,24.0,10.0,0.0
42137,1978,3,8,23.0,10.0,0.0
42137,1978,3,9,24.5,11.0,0.0
42137,1978,3,10,,13.0,0.0
42137,1978,3,11,23.0,13.0,0.0
42137,1978,3,12,17.0,11.0,2.0
42137,1978,3,13,18.0,10.0,0.0
42137,1978,3,14,23.0,11.0,0.0
42137,1978,3,15,23.0,15.0,0.0
42137,1978,3,16,26.0,15.0,0.0
42137,1978,3,17,25.0,15.0,2.0
42137,1978,3,18,27.0,12.0,4.0
42137,1978,3,19,27.0,10.0,0.0
42137,1978,3,20,23.0,10.0,0.0
42137,1978,3,21,25.0,10.0,0.0
42137,1978,3,22,26.0,11.0,0.0
42137,1978,3,23,27.0,13.0,0.0
42137,1978,3,24,26.0,11.0,0.0
42137,1978,3,25,,,
42137,1978,3,26,26.0,12.0,0.0
42137,1978,3,27,28.0,12.0,0.0
42137,1978,3,28,31.0,16.0,0.0
42137,1978,3,29,29.0,17.0,0.0
42137,1978,3,30,30.0,14.0,0.0
42137,1978,3,31,30.0,15.0,0.0
42137,1978,4,1,28.0,14.0,0.0
42137,1978,4,2,29.0,14.0,0.0
42137,1978,4,3,29.0,16.0,0.0
42137,1978,4,4,26.0,9.0,0.0
42137,1978,4,5,29.5,16.0,0.0
42137,1978,4,6,28.0,15.0,0.0
42137,1978,4,7,30.0,18.0,0.0
42137,1978,4,8,32.0,16.0,0.0
42137,1978,4,9,35.0,16.0,0.0
42137,1978,4,10,35.0,20.0,0.0
42137,1978,4,11,36.0,20.0,0.0
42137,1978,4,12,36.0,21.0,0.0
42137,1978,4,13,37.0,21.0,0.0
42137,1978,4,14,37.0,26.0,0.0
42137,1978,4,15,39.0,25.5,0.0
42137,1978,4,16,38.0,19.0,0.0
42137,1978,4,17,38.0,23.0,0.0
42137,1978,4,18,36.6,20.0,0.0
42137,1978,4,19,34.5,20.5,0.0
42137,1978,4,20,36.0,21.0,0.0
42137,1978,4,21,36.0,18.0,0.0
42137,1978,4,22,34.0,19.0,0.0
42137,1978,4,23,37.0,22.0,0.0
42137,1978,4,24,34.0,20.0,0.0
42137,1978,4,25,34.0,21.0,0.0
42137,1978,4,26,34.0,18.0,0.0
42137,1978,4,27,36.0,21.0,0.0
42137,1978,4,28,38.0,24.0,0.0
42137,1978,4,29,39.0,22.0,0.0
42137,1978,4,30,37.0,24.0,0.0
42137,1978,5,1,32.0,23.0,0.0
42137,1978,5,2,39.0,24.0,0.0
42137,1978,5,3,40.0,24.0,0.0
42137,1978,5,4,41.0,25.0,0.0
42137,1978,5,5,42.0,24.0,0.0
42137,1978,5,6,40.0,25.0,0.0
42137,1978,5,7,40.0,23.0,0.0
42137,1978,5,8,39.0,23.5,0.0
42137,1978,5,9,40.0,23.0,0.0
42137,1978,5,10,41.0,22.0,0.0
42137,1978,5,11,41.0,23.0,0.0
42137,1978,5,12,41.0,27.0,0.0
42137,1978,5,13,41.0,24.0,0.0
42137,1978,5,14,41.0,31.0,0.0
42137,1978,5,15,42.0,26.0,0.0
42137,1978,5,16,42.0,22.0,0.0
42137,1978,5,17,42.0,24.0,0.0
42137,1978,5,18,43.0,26.0,0.0
42137,1978,5,19,43.0,26.0,0.0
42137,1978,5,20,44.0,29.0,0.0
42137,1978,5,21,44.0,29.0,0.0
42137,1978,5,22,44.0,28.0,0.0
42137,1978,5,23,44.0,29.0,0.0
42137,1978,5,24,43.0,24.0,0.0
42137,1978,5,25,42.0,28.0,0.0
42137,1978,5,26,40.0,28.0,0.0
42137,1978,5,27,42.0,26.6,3.0
42137,1978,5,28,40.0,22.0,0.0
42137,1978,5,29,41.0,25.0,0.0
42137,1978,5,30,43.0,29.0,0.0
42137,1978,5,31,43.0,29.0,0.0
42137,1978,6,1,43.5,27.0,0.0
42137,1978,6,2,43.0,27.0,0.0
42137,1978,6,3,43.0,27.5,0.0
42137,1978,6,4,44.0,27.4,0.0
42137,1978,6,5,43.8,27.4,0.0
42137,1978,6,6,43.0,29.0,0.0
42137,1978,6,7,,27.0,0.0
42137,1978,6,8,43.0,27.0,0.0
42137,1978,6,9,43.0,27.0,0.0
42137,1978,6,10,38.8,20.2,0.0
42137,1978,6,11,38.4,23.8,0.0
42137,1978,6,12,42.0,22.0,0.0
42137,1978,6,13,36.0,26.0,0.0
42137,1978,6,14,38.0,26.0,0.0
42137,1978,6,15,37.9,22.0,3.0
42137,1978,6,16,36.0,26.0,0.0
42137,1978,6,17,37.0,27.0,0.0
42137,1978,6,18,34.0,22.0,0.0
42137,1978,6,19,38.0,28.0,0.0
42137,1978,6,20,40.0,25.0,0.0
42137,1978,6,21,31.0,25.0,0.0
42137,1978,6,22,34.0,26.0,0.0
42137,1978,6,23,37.0,26.0,0.0
42137,1978,6,24,36.0,24.0,3.7
42137,1978,6,25,35.2,23.0,11.0
42137,1978,6,26,34.0,23.0,0.0
42137,1978,6,27,31.0,25.0,0.0
42137,1978,6,28,33.0,26.0,0.0
42137,1978,6,29,34.0,26.0,0.0
42137,1978,6,30,29.0,26.0,0.0
42137,1978,7,1,33.0,26.0,0.0
42137,1978,7,2,33.0,26.0,2.2
42137,1978,7,3,30.0,26.0,0.0
42137,1978,7,4,33.0,25.0,5.0
42137,1978,7,5,34.0,26.0,0.0
42137,1978,7,6,34.0,25.0,0.0
42137,1978,7,7,30.0,25.0,0.0
42137,1978,7,8,33.0,25.0,14.0
42137,1978,7,9,31.0,22.0,7.3
42137,1978,7,10,31.0,22.0,40.7
42137,1978,7,11,33.0,22.0,0.0
42137,1978,7,12,34.0,26.0,0.0
42137,1978,7,13,34.0,20.0,0.6
42137,1978,7,14,34.2,20.0,
42137,1978,7,15,34.0,24.0,0.0
42137,1978,7,16,34.0,23.0,0.0
42137,1978,7,17,36.0,22.0,0.0
42137,1978,7,18,,23.0,2.6
42137,1978,7,19,30.0,25.0,2.0
42137,1978,7,20,29.0,25.0,0.0
42137,1978,7,21,32.0,25.0,0.0
42137,1978,7,22,32.0,25.0,1.2
42137,1978,7,23,33.0,26.0,0.0
42137,1978,7,24,34.0,26.0,0.0
42137,1978,7,25,33.0,25.0,0.2
42137,1978,7,26,34.0,26.0,0.0
42137,1978,7,27,34.0,27.0,0.0
42137,1978,7,28,33.0,26.5,0.1
42137,1978,7,29,34.0,25.0,0.0
42137,1978,7,30,30.0,25.0,2.7
42137,1978,7,31,33.0,26.0,0.2
42137,1978,8,1,31.0,22.0,0.0
42137,1978,8,2,32.0,26.0,0.4
42137,1978,8,3,32.0,24.0,9.9
42137,1978,8,4,33.0,23.0,0.2
42137,1978,8,5,33.0,23.0,4.8
42137,1978,8,6,31.0,26.0,3.9
42137,1978,8,7,34.0,25.0,0.0
42137,1978,8,8,32.0,26.0,5.0
42137,1978,8,9,31.0,24.2,4.7
42137,1978,8,10,28.0,24.3,0.0
42137,1978,8,11,28.6,24.5,0.0
42137,1978,8,12,32.0,25.0,0.4
42137,1978,8,13,28.0,24.0,1.0
42137,1978,8,14,29.0,24.0,0.0
42137,1978,8,15,32.0,24.0,0.4
42137,1978,8,16,34.0,25.0,1.3
42137,1978,8,17,34.0,25.0,0.0
42137,1978,8,18,34.0,25.0,0.0
42137,1978,8,19,34.0,25.0,0.2
42137,1978,8,20,29.0,24.0,8.8
42137,1978,8,21,33.0,26.0,0.0
42137,1978,8,22,34.0,26.0,0.0
42137,1978,8,23,32.0,25.0,0.0
42137,1978,8,24,34.0,24.0,4.4
42137,1978,8,25,30.0,25.0,0.0
42137,1978,8,26,32.0,22.0,0.0
42137,1978,8,27,31.0,25.0,0.0
42137,1978,8,28,34.0,25.0,0.8
42137,1978,8,29,34.0,25.0,0.0
42137,1978,8,30,35.0,27.0,0.0
42137,1978,8,31,34.0,25.0,0.0
42137,1978,9,1,32.0,22.0,7.3
42137,1978,9,2,24.0,22.0,4.9
42137,1978,9,3,25.0,22.0,0.2
42137,1978,9,4,30.0,24.0,0.0
42137,1978,9,5,33.0,25.0,0.0
42137,1978,9,6,33.0,24.0,0.0
42137,1978,9,7,33.0,22.0,0.0
42137,1978,9,8,31.0,24.0,0.0
42137,1978,9,9,33.0,24.0,0.0
42137,1978,9,10,34.0,24.0,0.0
42137,1978,9,11,33.0,25.0,0.0
42137,1978,9,12,34.0,25.0,0.0
42137,1978,9,13,34.0,25.0,0.0
42137,1978,9,14,,,
42137,1978,9,15,33.0,24.0,0.0
42137,1978,9,16,30.0,24.0,0.0
42137,1978,9,17,32.0,23.0,0.0
42137,1978,9,18,33.0,24.0,0.0
42137,1978,9,19,33.0,23.0,0.0
42137,1978,9,20,32.0,21.0,0.0
42137,1978,9,21,32.0,20.0,0.0
42137,1978,9,22,33.0,23.0,0.1
42137,1978,9,23,33.0,22.0,0.0
42137,1978,9,24,33.0,23.0,0.0
42137,1978,9,25,33.0,22.0,0.0
42137,1978,9,26,34.0,23.0,0.0
42137,1978,9,27,35.0,24.0,0.0
42137,1978,9,28,35.0,22.0,2.1
42137,1978,9,29,30.0,22.0,0.0
42137,1978,9,30,31.0,23.0,0.0
42137,1978,10,1,32.0,21.0,0.0
42137,1978,10,2,32.0,21.0,0.0
42137,1978,10,3,33.0,22.0,0.0
42137,1978,10,4,33.0,22.0,0.0
42137,1978,10,5,33.0,20.0,0.0
42137,1978,10,6,32.0,21.0,0.0
42137,1978,10,7,32.0,20.0,0.0
42137,1978,10,8,33.0,20.0,0.0
42137,1978,10,9,33.0,19.0,0.0
42137,1978,10,10,32.0,18.0,0.0
42137,1978,10,11,31.0,18.0,0.0
42137,1978,10,12,32.0,16.0,0.0
42137,1978,10,13,33.0,16.0,0.0
42137,1978,10,14,33.0,19.0,0.0
42137,1978,10,15,31.0,18.0,0.0
42137,1978,10,16,31.0,17.0,
42137,1978,10,17,32.0,17.0,0.0
42137,1978,10,18,31.0,17.0,0.0
42137,1978,10,19,31.0,24.0,0.0
42137,1978,10,20,32.0,16.0,0.0
42137,1978,10,21,31.0,16.0,0.0
42137,1978,10,22,32.0,16.0,0.0
42137,1978,10,23,32.0,16.0,0.0
42137,1978,10,24,32.0,17.0,0.0
42137,1978,10,25,33.0,17.0,0.0
42137,1978,10,26,32.0,17.0,0.0
42137,1978,10,27,32.0,17.0,0.0
42137,1978,10,28,32.0,17.0,0.0
42137,1978,10,29,32.0,17.0,0.0
42137,1978,10,30,32.0,17.0,0.0
42137,1978,10,31,32.0,16.0,0.0
42137,1978,11,1,30.0,16.0,0.0
42137,1978,11,2,31.0,16.0,0.0
42137,1978,11,3,31.0,15.0,0.0
42137,1978,11,4,30.5,14.0,0.0
42137,1978,11,5,30.0,15.0,0.0
42137,1978,11,6,31.0,17.0,0.0
42137,1978,11,7,30.0,16.0,0.0
42137,1978,11,8,32.0,16.0,0.0
